"","ID","starting","assoc","g","b","m0","rho_plus","rho_plus_sd","q_plus_plus","q_plus_plus_sd","growth","n_recover","prob_recover","runtime"
"2704",2704,0.001,TRUE,0.02,0,0.05,NA,NA,NA,NA,1.99600798403194e-08,0,0,41.348
"2705",2705,0.001,TRUE,0.02,0.02,0.05,NA,NA,NA,NA,9.98003992015968e-09,0,0,45.708
"2706",2706,0.001,TRUE,0.02,0.04,0.05,NA,NA,NA,NA,9.98003992015968e-08,0,0,52.826
"2707",2707,0.001,TRUE,0.02,0.06,0.05,NA,NA,NA,NA,1.79640718562874e-07,0,0,59.346
"2708",2708,0.001,TRUE,0.02,0.08,0.05,NA,NA,NA,NA,4.09181636726547e-07,0,0,65.736
"2709",2709,0.001,TRUE,0.02,0.1,0.05,NA,NA,NA,NA,1.72654690618762e-06,0,0,80.236
"2710",2710,0.001,TRUE,0.02,0.12,0.05,NA,NA,NA,NA,2.76447105788423e-06,0,0,85.674
"2711",2711,0.001,TRUE,0.02,0.14,0.05,NA,NA,NA,NA,5.16966067864271e-06,0,0,89.592
"2712",2712,0.001,TRUE,0.02,0.16,0.05,NA,NA,NA,NA,1.07684630738523e-05,0,0,92.784
"2713",2713,0.001,TRUE,0.02,0.18,0.05,NA,NA,NA,NA,2.07884231536926e-05,0,0,98.376
"2714",2714,0.001,TRUE,0.02,0.2,0.05,NA,NA,NA,NA,3.32335329341317e-05,0,0,98.594
"2715",2715,0.001,TRUE,0.02,0.22,0.05,0.0101428571428571,7.86795792469446e-05,0.502841913464415,0.0363986236140058,5.32915498928335e-05,7,0.07,98.654
"2716",2716,0.001,TRUE,0.02,0.24,0.05,0.0101291666666667,5.50032937090191e-05,0.506532492198392,0.0335116778306551,7.48208670990487e-05,24,0.24,94.968
"2717",2717,0.001,TRUE,0.02,0.26,0.05,0.01016875,0.000102159228347262,0.518616432233234,0.0379587409086857,0.000108163910471395,64,0.64,86.9
"2718",2718,0.001,TRUE,0.02,0.28,0.05,0.010165,0.000100756631216894,0.534410494829696,0.0408071540597525,0.000134617388481889,80,0.8,76.162
"2719",2719,0.001,TRUE,0.02,0.3,0.05,0.0101852631578947,9.67211621243645e-05,0.538531503354515,0.0438508659054818,0.000155291646325971,95,0.95,67.762
"2720",2720,0.001,TRUE,0.02,0.32,0.05,0.0101838383838384,0.00011754900906454,0.552825440295873,0.0382089309802427,0.000175059837392817,99,0.99,59.596
"2721",2721,0.001,TRUE,0.02,0.34,0.05,0.0101848484848485,9.40729594881791e-05,0.547667919004242,0.0423833323577805,0.00019349419407599,99,0.99,55.256
"2722",2722,0.001,TRUE,0.02,0.36,0.05,0.010175,9.67919772950574e-05,0.552787627082433,0.0378172495450034,0.000216668812467929,100,1,49.144
"2723",2723,0.001,TRUE,0.02,0.38,0.05,0.010173,9.51925215634937e-05,0.55648694488215,0.0377034515765078,0.000232485240339057,100,1,45.588
"2724",2724,0.001,TRUE,0.02,0.4,0.05,0.010191,0.000132645955441354,0.562927268974412,0.0391100076387021,0.000252985193699096,100,1,41.908
"2725",2725,0.001,TRUE,0.02,0.42,0.05,0.01018,8.2877541401075e-05,0.563185213389107,0.0353186723889082,0.000276022709821786,100,1,37.93
"2726",2726,0.001,TRUE,0.02,0.44,0.05,0.010205,0.000125025249975008,0.564937846244207,0.0348301013093271,0.000291818618417028,100,1,36.288
"2727",2727,0.001,TRUE,0.02,0.46,0.05,0.010217,0.000128750796800516,0.567334455313427,0.0433531428128538,0.000308917237388325,100,1,34.18
"2728",2728,0.001,TRUE,0.02,0.48,0.05,0.010185,0.00010480862791225,0.562257879993367,0.0431668583624474,0.000318938472581113,100,1,33.27
"2729",2729,0.001,TRUE,0.02,0.5,0.05,0.010197,0.000120147216094896,0.569710936191813,0.0463646899999491,0.000342851996207361,100,1,30.762
"2730",2730,0.001,TRUE,0.02,0.52,0.05,0.010197,0.000106794431058228,0.568021284579489,0.036417957011581,0.000358047327354572,100,1,29.358
"2731",2731,0.001,TRUE,0.02,0.54,0.05,0.010212,0.000137275068546494,0.573392820168443,0.0336540214562826,0.000377938168183812,100,1,27.666
"2732",2732,0.001,TRUE,0.02,0.56,0.05,0.010194,0.00011791111187259,0.568978598783674,0.0377257711600641,0.000380905901280023,100,1,27.578
"2733",2733,0.001,TRUE,0.02,0.58,0.05,0.0102,0.000122268127283831,0.564114698417241,0.0332563968912952,0.000403851393500093,100,1,25.766
"2734",2734,0.001,TRUE,0.02,0.6,0.05,0.010226,0.000150836053884723,0.576339368390899,0.0368104698057881,0.000423347480999876,100,1,24.52
"2735",2735,0.001,TRUE,0.02,0.62,0.05,0.010207,0.000121651099045549,0.568969558981656,0.036096262835003,0.000431183717865629,100,1,24.36
"2736",2736,0.001,TRUE,0.02,0.64,0.05,0.010209,0.000120684077096552,0.575018556843804,0.0366116413741634,0.000447020310904674,100,1,23.358
"2737",2737,0.001,TRUE,0.02,0.66,0.05,0.010238,0.000162542923623891,0.578284221608053,0.0350596858950457,0.000459246405784153,100,1,22.716
"2738",2738,0.001,TRUE,0.02,0.68,0.05,0.01022,0.000123091490979333,0.577163389769556,0.0363252673191703,0.000478837982177418,100,1,21.812
"2739",2739,0.001,TRUE,0.02,0.7,0.05,0.010225,0.000141688946554619,0.581023226848434,0.03789025421718,0.000498076050988367,100,1,21.032
"2740",2740,0.001,TRUE,0.02,0.72,0.05,0.010255,0.000153987406017899,0.577218329404312,0.0342151325055947,0.000498391654203744,100,1,21.054
"2741",2741,0.001,TRUE,0.02,0.74,0.05,0.010239,0.000138458322504309,0.575012924509835,0.0316330250210737,0.000524057154358127,100,1,20.062
"2742",2742,0.001,TRUE,0.02,0.76,0.05,0.010224,0.000127223655763614,0.58177804009912,0.0353135026727661,0.000545088576190546,100,1,19.128
"2743",2743,0.001,TRUE,0.02,0.78,0.05,0.010247,0.00014316410023452,0.584492629560924,0.0318123050476273,0.000537472072455437,100,1,19.49
"2744",2744,0.001,TRUE,0.02,0.8,0.05,0.010219,0.00012608719125264,0.583348971132605,0.0345595886940248,0.000535800601809036,100,1,19.532
"2745",2745,0.001,TRUE,0.02,0.82,0.05,0.01025,0.000145296631451356,0.576865689127992,0.0327131124607005,0.000577769591499519,100,1,18.03
"2746",2746,0.001,TRUE,0.02,0.84,0.05,0.010246,0.00014028830343549,0.582841927118739,0.0337353205481304,0.000560910814372923,100,1,18.558
"2747",2747,0.001,TRUE,0.02,0.86,0.05,0.010241,0.000151820601202521,0.578935056496809,0.0349228299336073,0.000594686839239683,100,1,17.61
"2748",2748,0.001,TRUE,0.02,0.88,0.05,0.010235,0.000162912258717397,0.577361226317496,0.0320375058551972,0.000609087673121722,100,1,17.088
"2749",2749,0.001,TRUE,0.02,0.9,0.05,0.010257,0.000174804363951721,0.578908888283442,0.0312496412369709,0.000622299381667898,100,1,16.71
"2750",2750,0.001,TRUE,0.02,0.92,0.05,0.010244,0.000151970225685657,0.588606181842853,0.0342987801858179,0.00061727772287751,100,1,16.928
"2751",2751,0.001,TRUE,0.02,0.94,0.05,0.010234,0.000136492868056551,0.574276130182056,0.0349625144680764,0.000648434239130824,100,1,16.04
"2752",2752,0.001,TRUE,0.02,0.96,0.05,0.010247,0.000139591756869303,0.578472631121486,0.0376995271062076,0.000653671815002948,100,1,15.88
"2753",2753,0.001,TRUE,0.02,0.98,0.05,0.010235,0.000149325080940811,0.583615097869271,0.0306749488389246,0.000648076772437697,100,1,16.084
"2754",2754,0.001,TRUE,0.02,1,0.05,0.010269,0.000170971673476378,0.582807031631958,0.0360653758747474,0.00067046739920894,100,1,15.622
"2755",2755,0.001,TRUE,0.03,0,0.05,NA,NA,NA,NA,0,0,0,37.916
"2756",2756,0.001,TRUE,0.03,0.02,0.05,NA,NA,NA,NA,0,0,0,39.338
"2757",2757,0.001,TRUE,0.03,0.04,0.05,NA,NA,NA,NA,2.9940119760479e-08,0,0,47.478
"2758",2758,0.001,TRUE,0.03,0.06,0.05,NA,NA,NA,NA,1.99600798403194e-08,0,0,51.464
"2759",2759,0.001,TRUE,0.03,0.08,0.05,NA,NA,NA,NA,2.79441117764471e-07,0,0,64.648
"2760",2760,0.001,TRUE,0.03,0.1,0.05,NA,NA,NA,NA,7.48502994011976e-07,0,0,64.862
"2761",2761,0.001,TRUE,0.03,0.12,0.05,NA,NA,NA,NA,1.21756487025948e-06,0,0,72.974
"2762",2762,0.001,TRUE,0.03,0.14,0.05,NA,NA,NA,NA,3.35329341317365e-06,0,0,81.98
"2763",2763,0.001,TRUE,0.03,0.16,0.05,NA,NA,NA,NA,6.59680638722555e-06,0,0,92.064
"2764",2764,0.001,TRUE,0.03,0.18,0.05,NA,NA,NA,NA,1.01996007984032e-05,0,0,92.926
"2765",2765,0.001,TRUE,0.03,0.2,0.05,NA,NA,NA,NA,1.87924151696607e-05,0,0,95.962
"2766",2766,0.001,TRUE,0.03,0.22,0.05,0.0103,NA,0.597087378640777,NA,3.18256360330564e-05,1,0.01,97.974
"2767",2767,0.001,TRUE,0.03,0.24,0.05,0.0101923076923077,0.000118754217199071,0.500398476000254,0.0269185127054763,5.4987100199277e-05,13,0.13,98.188
"2768",2768,0.001,TRUE,0.03,0.26,0.05,0.0101423076923077,7.02741882803465e-05,0.527157730489914,0.0473805134641636,7.41580321640503e-05,26,0.26,95.672
"2769",2769,0.001,TRUE,0.03,0.28,0.05,0.0101593220338983,8.92857560323859e-05,0.525350984396736,0.0384673664272076,0.000106478032820576,59,0.59,86.506
"2770",2770,0.001,TRUE,0.03,0.3,0.05,0.0101642857142857,8.16145172871457e-05,0.533289018760811,0.0427376336500165,0.000126370418474399,84,0.84,79.024
"2771",2771,0.001,TRUE,0.03,0.32,0.05,0.0101655555555556,9.1382774556494e-05,0.548521143325477,0.0416892647930088,0.000149098043374054,90,0.9,70.572
"2772",2772,0.001,TRUE,0.03,0.34,0.05,0.0101731182795699,0.000109484746750043,0.544993001031064,0.042318494417766,0.000169311358553661,93,0.93,62.692
"2773",2773,0.001,TRUE,0.03,0.36,0.05,0.010169387755102,9.12774893098093e-05,0.550715183892022,0.0496182192819072,0.000190972616417128,98,0.98,55.638
"2774",2774,0.001,TRUE,0.03,0.38,0.05,0.01019,0.000117636660265344,0.560192213761506,0.0380858089309051,0.000215652098159264,100,1,49.018
"2775",2775,0.001,TRUE,0.03,0.4,0.05,0.0101787878787879,0.000106208043118238,0.56029703271894,0.0370348582764509,0.00022302571206726,99,0.99,47.578
"2776",2776,0.001,TRUE,0.03,0.42,0.05,0.010201,0.000120180840167784,0.553891133570122,0.0385360153300573,0.000253945707142853,100,1,41.962
"2777",2777,0.001,TRUE,0.03,0.44,0.05,0.010183,0.000108297196770198,0.562382454741458,0.0388172876315638,0.000258544775910015,100,1,41.02
"2778",2778,0.001,TRUE,0.03,0.46,0.05,0.010194,0.000115312487168432,0.569393568285582,0.0402127434242495,0.000287225171215717,100,1,37.386
"2779",2779,0.001,TRUE,0.03,0.48,0.05,0.010201,0.000109632075229797,0.569360414098213,0.0415150248984097,0.000292150460109421,100,1,36.256
"2780",2780,0.001,TRUE,0.03,0.5,0.05,0.010196,0.000109101009633414,0.578856133485968,0.0360787998998479,0.000308828781103328,100,1,34.202
"2781",2781,0.001,TRUE,0.03,0.52,0.05,0.010186,0.000114609569998991,0.577243811201392,0.0393515916273126,0.000338164234307452,100,1,31.294
"2782",2782,0.001,TRUE,0.03,0.54,0.05,0.010213,0.000115167861678666,0.568583611622172,0.0397904449568656,0.000352892825619109,100,1,29.878
"2783",2783,0.001,TRUE,0.03,0.56,0.05,0.010212,0.000131256553467943,0.578310896447916,0.0338312675175196,0.000354742670239731,100,1,29.56
"2784",2784,0.001,TRUE,0.03,0.58,0.05,0.010191,0.000106453385255347,0.573560071974363,0.0364468839031393,0.000380184030675505,100,1,27.448
"2785",2785,0.001,TRUE,0.03,0.6,0.05,0.010195,0.000111350751676807,0.572652571638761,0.0325347392462782,0.000403840640762394,100,1,25.858
"2786",2786,0.001,TRUE,0.03,0.62,0.05,0.010208,0.000127667497425891,0.581462795009693,0.0399030975280296,0.000409026299088514,100,1,25.514
"2787",2787,0.001,TRUE,0.03,0.64,0.05,0.010232,0.000146252859766567,0.580825729558687,0.0405932850077337,0.000428551316291694,100,1,24.634
"2788",2788,0.001,TRUE,0.03,0.66,0.05,0.010209,0.000127203805292169,0.585055268640428,0.0370307812529,0.00042528597354521,100,1,24.684
"2789",2789,0.001,TRUE,0.03,0.68,0.05,0.01023,0.000126730446462585,0.57759709450311,0.0387557811490997,0.000451527576634882,100,1,23.064
"2790",2790,0.001,TRUE,0.03,0.7,0.05,0.01022,0.000150420286618071,0.581360224146111,0.0386809715683419,0.00046468580068715,100,1,22.56
"2791",2791,0.001,TRUE,0.03,0.72,0.05,0.0102,0.000142842712113851,0.57994546455625,0.0354764779928779,0.000483106400701709,100,1,21.578
"2792",2792,0.001,TRUE,0.03,0.74,0.05,0.010224,0.000123189924814319,0.579863543089156,0.0337900000797903,0.000481015423638338,100,1,21.88
"2793",2793,0.001,TRUE,0.03,0.76,0.05,0.010237,0.000142598539383626,0.577554744197912,0.032184605412436,0.000518049308694548,100,1,20.262
"2794",2794,0.001,TRUE,0.03,0.78,0.05,0.010218,0.000113154939812809,0.582734392099034,0.0370111571152826,0.000512146351370411,100,1,20.418
"2795",2795,0.001,TRUE,0.03,0.8,0.05,0.010241,0.000128782174561732,0.584719862638812,0.0345931357331183,0.000518883663890297,100,1,20.158
"2796",2796,0.001,TRUE,0.03,0.82,0.05,0.010261,0.00014967641866049,0.587659659534168,0.0330889544243662,0.000552277903418616,100,1,18.874
"2797",2797,0.001,TRUE,0.03,0.84,0.05,0.010227,0.000120483034557408,0.580104172116145,0.0377459761672824,0.000565038215053802,100,1,18.558
"2798",2798,0.001,TRUE,0.03,0.86,0.05,0.010245,0.000120079939703482,0.582468375210548,0.036654764817157,0.000566193975827103,100,1,18.476
"2799",2799,0.001,TRUE,0.03,0.88,0.05,0.010243,0.000143727435646698,0.580309700832939,0.0349639612956697,0.000598934369369902,100,1,17.438
"2800",2800,0.001,TRUE,0.03,0.9,0.05,0.010237,0.000131544822794515,0.587889009644964,0.0334933392599475,0.000588779573693031,100,1,17.666
"2801",2801,0.001,TRUE,0.03,0.92,0.05,0.010273,0.000163827329647388,0.579550391513057,0.031878961113237,0.000592625038461042,100,1,17.684
"2802",2802,0.001,TRUE,0.03,0.94,0.05,0.010263,0.000164933411724339,0.58268685312028,0.0378996168573134,0.000627481539126951,100,1,16.678
"2803",2803,0.001,TRUE,0.03,0.96,0.05,0.010253,0.000159199385816794,0.583724015092618,0.0308388397741705,0.000634688363968339,100,1,16.408
"2804",2804,0.001,TRUE,0.03,0.98,0.05,0.010253,0.000148020610085559,0.58686392687103,0.0325326981202867,0.000633110078760901,100,1,16.526
"2805",2805,0.001,TRUE,0.03,1,0.05,0.010254,0.000141006483123395,0.580542729713419,0.0308125074898451,0.000654026032098896,100,1,15.934
"2806",2806,0.001,TRUE,0.04,0,0.05,NA,NA,NA,NA,0,0,0,34.028
"2807",2807,0.001,TRUE,0.04,0.02,0.05,NA,NA,NA,NA,9.98003992015968e-09,0,0,34.822
"2808",2808,0.001,TRUE,0.04,0.04,0.05,NA,NA,NA,NA,3.99201596806387e-08,0,0,43.37
"2809",2809,0.001,TRUE,0.04,0.06,0.05,NA,NA,NA,NA,1.99600798403194e-08,0,0,41.442
"2810",2810,0.001,TRUE,0.04,0.08,0.05,NA,NA,NA,NA,7.98403193612775e-08,0,0,49.97
"2811",2811,0.001,TRUE,0.04,0.1,0.05,NA,NA,NA,NA,3.29341317365269e-07,0,0,55.72
"2812",2812,0.001,TRUE,0.04,0.12,0.05,NA,NA,NA,NA,6.187624750499e-07,0,0,64.058
"2813",2813,0.001,TRUE,0.04,0.14,0.05,NA,NA,NA,NA,1.32734530938124e-06,0,0,69.384
"2814",2814,0.001,TRUE,0.04,0.16,0.05,NA,NA,NA,NA,3.12375249500998e-06,0,0,76.672
"2815",2815,0.001,TRUE,0.04,0.18,0.05,NA,NA,NA,NA,6.60678642714571e-06,0,0,86.182
"2816",2816,0.001,TRUE,0.04,0.2,0.05,NA,NA,NA,NA,1.23552894211577e-05,0,0,89.52
"2817",2817,0.001,TRUE,0.04,0.22,0.05,NA,NA,NA,NA,2.17065868263473e-05,0,0,98.362
"2818",2818,0.001,TRUE,0.04,0.24,0.05,0.0102,NA,0.5,NA,3.41945089413011e-05,1,0.01,96.898
"2819",2819,0.001,TRUE,0.04,0.26,0.05,0.0101666666666667,5.77350269189632e-05,0.48031126642076,0.0418968044231711,4.51473251722719e-05,3,0.03,98.616
"2820",2820,0.001,TRUE,0.04,0.28,0.05,0.0101675,8.58964791374196e-05,0.525154614845628,0.0343583182797513,8.124035569839e-05,40,0.4,92.798
"2821",2821,0.001,TRUE,0.04,0.3,0.05,0.0101779661016949,0.000100116822469742,0.538212532265448,0.0389193090385857,0.000102570079841889,59,0.59,87.28
"2822",2822,0.001,TRUE,0.04,0.32,0.05,0.0101470588235294,0.000104339555092037,0.540801518299589,0.0341644906405273,0.000119112573140203,68,0.68,82.168
"2823",2823,0.001,TRUE,0.04,0.34,0.05,0.0101565217391304,9.29425532441176e-05,0.550304414261276,0.0472017778251139,0.000145300871958945,92,0.92,70.388
"2824",2824,0.001,TRUE,0.04,0.36,0.05,0.0101765306122449,0.000110108681463552,0.560199429694364,0.0447884056218997,0.000172928761947125,98,0.98,61.862
"2825",2825,0.001,TRUE,0.04,0.38,0.05,0.0101909090909091,9.6986122603889e-05,0.564579955141572,0.0389118345237457,0.00018436690510196,99,0.99,58.296
"2826",2826,0.001,TRUE,0.04,0.4,0.05,0.010181,0.000103176812053167,0.563464227398603,0.0423524095497148,0.000212102731612244,100,1,50.544
"2827",2827,0.001,TRUE,0.04,0.42,0.05,0.010188,0.000112168704110452,0.56636634880394,0.0419427941094955,0.00022801986845995,100,1,46.656
"2828",2828,0.001,TRUE,0.04,0.44,0.05,0.010177,0.000106225413079161,0.568221054232835,0.0392987260864113,0.000243734816220066,100,1,43.558
"2829",2829,0.001,TRUE,0.04,0.46,0.05,0.010186,9.64207949405611e-05,0.58123545685993,0.0415851123871216,0.000252926115914879,100,1,42.098
"2830",2830,0.001,TRUE,0.04,0.48,0.05,0.010193,0.00010372360318937,0.572860329779173,0.0437440453631553,0.000272000794962027,100,1,39.28
"2831",2831,0.001,TRUE,0.04,0.5,0.05,0.010223,0.000140601162401621,0.578662839625963,0.0393413734463246,0.000289750145317345,100,1,36.572
"2832",2832,0.001,TRUE,0.04,0.52,0.05,0.010207,0.000119134081156189,0.575561515574651,0.0391406548333832,0.000322552413220359,100,1,32.748
"2833",2833,0.001,TRUE,0.04,0.54,0.05,0.01019,0.000121854359168989,0.584623288345472,0.0419319154974275,0.000320751088796273,100,1,33.188
"2834",2834,0.001,TRUE,0.04,0.56,0.05,0.010218,0.000138082101181387,0.578793022769067,0.0384722647465579,0.000352513441782446,100,1,29.904
"2835",2835,0.001,TRUE,0.04,0.58,0.05,0.010217,0.000122313556323926,0.583248007714133,0.0380730513864188,0.000355945303717617,100,1,29.93
"2836",2836,0.001,TRUE,0.04,0.6,0.05,0.010209,0.000129564148925807,0.579252805870029,0.0364477547012098,0.000385023998283978,100,1,27.474
"2837",2837,0.001,TRUE,0.04,0.62,0.05,0.010222,0.000146045516635373,0.577972655026055,0.0348955935618264,0.000385870870540967,100,1,27.232
"2838",2838,0.001,TRUE,0.04,0.64,0.05,0.010207,0.000133526375406857,0.580732034528066,0.0330998197336373,0.000403867850055994,100,1,26.046
"2839",2839,0.001,TRUE,0.04,0.66,0.05,0.010225,0.000146594334781052,0.586914315825937,0.0367046577397185,0.00041995307662582,100,1,25.108
"2840",2840,0.001,TRUE,0.04,0.68,0.05,0.010235,0.000159148618681668,0.570179415234219,0.0332296995518391,0.00044412409185524,100,1,23.534
"2841",2841,0.001,TRUE,0.04,0.7,0.05,0.010214,0.000133348483987701,0.580707066331069,0.0383488112675082,0.000449100100904528,100,1,23.3
"2842",2842,0.001,TRUE,0.04,0.72,0.05,0.010221,0.000124149632754718,0.582998604266589,0.0378609840247833,0.000456604073596908,100,1,22.928
"2843",2843,0.001,TRUE,0.04,0.74,0.05,0.010229,0.000135806606405706,0.585165658090885,0.0369027518758508,0.000477981432457479,100,1,21.83
"2844",2844,0.001,TRUE,0.04,0.76,0.05,0.010215,0.000131329641541713,0.594849522081286,0.0420238219528742,0.000484671411967377,100,1,21.564
"2845",2845,0.001,TRUE,0.04,0.78,0.05,0.010229,0.000138019907801357,0.582572593472989,0.0369658905219708,0.000495477984349078,100,1,21.092
"2846",2846,0.001,TRUE,0.04,0.8,0.05,0.010274,0.000154148033271969,0.579375461788268,0.035453944463566,0.000522575128757877,100,1,20.084
"2847",2847,0.001,TRUE,0.04,0.82,0.05,0.010249,0.00015008078632604,0.582438570926476,0.0333707598481517,0.000535693591460887,100,1,19.524
"2848",2848,0.001,TRUE,0.04,0.84,0.05,0.010234,0.000139421604632797,0.585490308416723,0.0370317571929705,0.000543488372818754,100,1,19.244
"2849",2849,0.001,TRUE,0.04,0.86,0.05,0.010197,0.000110513036846932,0.582155331590732,0.0334761602717245,0.000554854609286833,100,1,18.788
"2850",2850,0.001,TRUE,0.04,0.88,0.05,0.01022,0.000129490064358918,0.586185882724648,0.0337513581076741,0.000563658768192748,100,1,18.572
"2851",2851,0.001,TRUE,0.04,0.9,0.05,0.010256,0.000168965957960457,0.585611337014633,0.0392519716465888,0.000564685615231577,100,1,18.608
"2852",2852,0.001,TRUE,0.04,0.92,0.05,0.010252,0.000149396090709201,0.588521591961735,0.0330136119191915,0.000589750583399809,100,1,17.85
"2853",2853,0.001,TRUE,0.04,0.94,0.05,0.010243,0.000165300461052722,0.588003735799324,0.0327081310185822,0.000599228226416089,100,1,17.34
"2854",2854,0.001,TRUE,0.04,0.96,0.05,0.01024,0.000144250063459538,0.591600234977577,0.0326842252873153,0.00060557733217946,100,1,17.17
"2855",2855,0.001,TRUE,0.04,0.98,0.05,0.010245,0.000143811745632331,0.582944620326638,0.0339077226883944,0.000623986876744046,100,1,16.716
"2856",2856,0.001,TRUE,0.04,1,0.05,0.01027,0.000145990175399344,0.587493074590212,0.0362379011672272,0.000624841865825267,100,1,16.754
"2857",2857,0.001,TRUE,0.05,0,0.05,NA,NA,NA,NA,9.98003992015968e-09,0,0,27.254
"2858",2858,0.001,TRUE,0.05,0.02,0.05,NA,NA,NA,NA,0,0,0,33.956
"2859",2859,0.001,TRUE,0.05,0.04,0.05,NA,NA,NA,NA,1.99600798403194e-08,0,0,36.712
"2860",2860,0.001,TRUE,0.05,0.06,0.05,NA,NA,NA,NA,0,0,0,42.306
"2861",2861,0.001,TRUE,0.05,0.08,0.05,NA,NA,NA,NA,1.29740518962076e-07,0,0,43.202
"2862",2862,0.001,TRUE,0.05,0.1,0.05,NA,NA,NA,NA,1.29740518962076e-07,0,0,51.164
"2863",2863,0.001,TRUE,0.05,0.12,0.05,NA,NA,NA,NA,3.49301397205589e-07,0,0,58.422
"2864",2864,0.001,TRUE,0.05,0.14,0.05,NA,NA,NA,NA,7.08582834331337e-07,0,0,63.394
"2865",2865,0.001,TRUE,0.05,0.16,0.05,NA,NA,NA,NA,1.36726546906188e-06,0,0,74.45
"2866",2866,0.001,TRUE,0.05,0.18,0.05,NA,NA,NA,NA,2.49500998003992e-06,0,0,75.816
"2867",2867,0.001,TRUE,0.05,0.2,0.05,NA,NA,NA,NA,7.67465069860279e-06,0,0,87.112
"2868",2868,0.001,TRUE,0.05,0.22,0.05,NA,NA,NA,NA,9.4311377245509e-06,0,0,89.23
"2869",2869,0.001,TRUE,0.05,0.24,0.05,NA,NA,NA,NA,1.86027944111776e-05,0,0,91.01
"2870",2870,0.001,TRUE,0.05,0.26,0.05,0.0101,NA,0.46039603960396,NA,3.43545586958761e-05,1,0.01,96.94
"2871",2871,0.001,TRUE,0.05,0.28,0.05,0.01025,0.000130930734141595,0.491396251474695,0.059960504936251,4.45437403238618e-05,8,0.08,94.324
"2872",2872,0.001,TRUE,0.05,0.3,0.05,0.0101852941176471,0.000107681778490583,0.539228002467577,0.0440084039712751,7.93643851456484e-05,34,0.34,93.262
"2873",2873,0.001,TRUE,0.05,0.32,0.05,0.010165306122449,9.02566258144044e-05,0.548658390520076,0.0452283993667861,9.04489347966072e-05,49,0.49,89.28
"2874",2874,0.001,TRUE,0.05,0.34,0.05,0.0101915492957746,0.000114325948652138,0.545485520535408,0.041345443653591,0.000120919181209658,71,0.71,81.23
"2875",2875,0.001,TRUE,0.05,0.36,0.05,0.0101619565217391,8.87549921881483e-05,0.556070561414776,0.0435451933178895,0.000149287569710314,92,0.92,69.5
"2876",2876,0.001,TRUE,0.05,0.38,0.05,0.010165306122449,8.97901801812124e-05,0.55900411420123,0.0474129832173097,0.000166256221658396,98,0.98,64.512
"2877",2877,0.001,TRUE,0.05,0.4,0.05,0.0101829787234043,0.000101216575921949,0.565430276639917,0.0464023252141407,0.000180320039445698,94,0.94,59.818
"2878",2878,0.001,TRUE,0.05,0.42,0.05,0.0102060606060606,0.000111408589616983,0.567030837664812,0.0414078825509699,0.000207895148971107,99,0.99,51.368
"2879",2879,0.001,TRUE,0.05,0.44,0.05,0.0101636363636364,8.97326476370117e-05,0.569129213953459,0.0408591996157761,0.000223331062839509,99,0.99,46.744
"2880",2880,0.001,TRUE,0.05,0.46,0.05,0.0101808080808081,9.65494138863068e-05,0.571845631395196,0.0411760618836699,0.000248880355181165,99,0.99,43.36
"2881",2881,0.001,TRUE,0.05,0.48,0.05,0.010186,0.000108264546926555,0.578801522652592,0.0441662254650098,0.000242628317116707,100,1,43.842
"2882",2882,0.001,TRUE,0.05,0.5,0.05,0.0101818181818182,0.000113716113018014,0.567625435866728,0.0411195700409143,0.00027127312659048,99,0.99,38.736
"2883",2883,0.001,TRUE,0.05,0.52,0.05,0.0102191919191919,0.000132231065290694,0.581308852879836,0.0389960288647824,0.000291411579986732,99,0.99,36.312
"2884",2884,0.001,TRUE,0.05,0.54,0.05,0.010211,0.000133253764136574,0.579502803948957,0.0408284669846905,0.000295518546088782,100,1,35.942
"2885",2885,0.001,TRUE,0.05,0.56,0.05,0.010198,0.000109156545910685,0.577574679559414,0.0389960140675568,0.000312631117528239,100,1,34.44
"2886",2886,0.001,TRUE,0.05,0.58,0.05,0.0102,0.000117206543065538,0.583745348164504,0.042059092462306,0.000341614472525509,100,1,30.928
"2887",2887,0.001,TRUE,0.05,0.6,0.05,0.010235,0.000134370962471643,0.59118814974613,0.0328411563487993,0.000345046767451377,100,1,30.744
"2888",2888,0.001,TRUE,0.05,0.62,0.05,0.010235,0.000177169096878911,0.576401607165996,0.0364692651926647,0.000368479819946208,100,1,28.792
"2889",2889,0.001,TRUE,0.05,0.64,0.05,0.010226,0.000133802205897475,0.585756204925827,0.044470099219007,0.000386648468377544,100,1,27.3
"2890",2890,0.001,TRUE,0.05,0.66,0.05,0.010197,0.00012748935388312,0.579482056642448,0.0393960505438015,0.000400998224393437,100,1,26.15
"2891",2891,0.001,TRUE,0.05,0.68,0.05,0.010223,0.000148972914628564,0.590021999574531,0.0452995119519485,0.000404285167232311,100,1,26.314
"2892",2892,0.001,TRUE,0.05,0.7,0.05,0.01024,0.000150420286618071,0.585574281945136,0.034704280674548,0.000415902090466912,100,1,25.212
"2893",2893,0.001,TRUE,0.05,0.72,0.05,0.010227,0.000136222485869865,0.582118839265826,0.0369530039935509,0.000435569962675047,100,1,24.362
"2894",2894,0.001,TRUE,0.05,0.74,0.05,0.010236,0.000159240622196649,0.588505201600203,0.0435981076453208,0.000453556937046291,100,1,23.306
