"","ID","assoc","g","b","m0","n","runtime","runtime_sd","rho_plus_ini","rho_plus","rho_plus_sd","q_plus_plus","clus_coef","largest_patch","best_model","class","largest_patch_sd","alpha","alpha_se","alpha_p","trunc","trunc_se","trunc_p","lower","lower_se","lower_p","mean_p_largest","predict_largest","mismatch_PL"
"1474",1474,FALSE,0.28,0.9,0.05,10,1149.88,567.580605729266,0.852092075319961,0.852381794102949,0.00492139628647199,0.858741587026811,1.00746429266946,8527,5,"COV",56.0674197333492,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188679245283019,NA,NA
"1475",1475,FALSE,0.28,0.92,0.05,10,942.62,479.133379249569,0.852448444168549,0.85943275862069,0.00489116122958526,0.865188229437577,1.00669970257379,8587.6,5,"COV",54.7320746911717,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,NA,NA
"1476",1476,FALSE,0.28,0.94,0.05,10,1050.5,524.540291853522,0.862676192331128,0.866216856571714,0.00474455486012983,0.871410227924692,1.00599797404439,8648.7,5,"COV",41.4301285968986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27027027027027,NA,NA
"1477",1477,FALSE,0.28,0.96,0.05,10,884.28,464.508277165817,0.847838771410752,0.872449530234883,0.00454740849883734,0.877174015593353,1.00541743081553,8724.9,5,"COV",65.1262875752436,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA
"1478",1478,FALSE,0.28,0.98,0.05,10,805.1,285.182892583378,0.839139488697983,0.877813528235882,0.00449595142167072,0.882144438077483,1.00493557208723,8759.5,5,"COV",40.431698235694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303030303030303,NA,NA
"1479",1479,FALSE,0.28,1,0.05,10,804.42,280.341196084739,0.838974393431563,0.882893688155922,0.00437346685360264,0.886821560414544,1.00445064305864,8819,5,"COV",50.0644029670228,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37037037037037,NA,NA
"1480",1480,FALSE,0.29,0,0.05,10,500,0,0.855958347760607,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",1481,FALSE,0.29,0.02,0.05,10,500,0,0.847005487589631,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",1482,FALSE,0.29,0.04,0.05,10,500,0,0.854021705423948,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483",1483,FALSE,0.29,0.06,0.05,10,500,0,0.840374474357814,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",1484,FALSE,0.29,0.08,0.05,10,500,0,0.852215017094277,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",1485,FALSE,0.29,0.1,0.05,10,500,0,0.866116047871765,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",1486,FALSE,0.29,0.12,0.05,10,500,0,0.848378570699133,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",1487,FALSE,0.29,0.14,0.05,10,500,0,0.863314635443967,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",1488,FALSE,0.29,0.16,0.05,10,500,0,0.845590436521452,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",1489,FALSE,0.29,0.18,0.05,10,500,0,0.84608794805361,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",1490,FALSE,0.29,0.2,0.05,10,500,0,0.853555875683669,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",1491,FALSE,0.29,0.22,0.05,10,500,0,0.848646562173963,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",1492,FALSE,0.29,0.24,0.05,10,500,0,0.84647095274413,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",1493,FALSE,0.29,0.26,0.05,10,500,0,0.869099835525267,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",1494,FALSE,0.29,0.28,0.05,10,500,0,0.843109217558522,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",1495,FALSE,0.29,0.3,0.05,10,500,0,0.852966479784809,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",1496,FALSE,0.29,0.32,0.05,10,500,0,0.845861075355206,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",1497,FALSE,0.29,0.34,0.05,10,500,0,0.847868607868441,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",1498,FALSE,0.29,0.36,0.05,10,500,0,0.850822505960241,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",1499,FALSE,0.29,0.38,0.05,10,500,0,0.855700558801182,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",1500,FALSE,0.29,0.4,0.05,10,500,0,0.850319130171556,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",1501,FALSE,0.29,0.42,0.05,10,500,0,0.844818714598659,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",1502,FALSE,0.29,0.44,0.05,10,500,0,0.866227749276441,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",1503,FALSE,0.29,0.46,0.05,10,500,0,0.844000737459864,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",1504,FALSE,0.29,0.48,0.05,10,500,0,0.839312391630374,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",1505,FALSE,0.29,0.5,0.05,10,500,0,0.844616641928442,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",1506,FALSE,0.29,0.52,0.05,10,500,0,0.844048337119166,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",1507,FALSE,0.29,0.54,0.05,10,500,0,0.843485404497478,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",1508,FALSE,0.29,0.56,0.05,10,500,0,0.857669904041104,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",1509,FALSE,0.29,0.58,0.05,10,500,0,0.853976871566847,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510",1510,FALSE,0.29,0.6,0.05,10,500,0,0.863916581496596,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",1511,FALSE,0.29,0.62,0.05,10,500,0,0.838777044632006,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",1512,FALSE,0.29,0.64,0.05,10,500,0,0.85305588099407,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",1513,FALSE,0.29,0.66,0.05,10,500,0,0.849235124301631,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",1514,FALSE,0.29,0.68,0.05,20,1448.11,620.316026333607,0.84747446859139,0.59257019990005,0.012722625255518,0.644122962223532,1.08721803576341,5233.35,4,"UP",548.585863835371,1.12251304498303,0.00969187738782244,3.27850245074053e-296,NA,NA,NA,0.0069992468393365,0.000425988225195633,4.14906415440423e-46,0.00603682463024449,14940.970744052,-14.7217395614967
"1515",1515,FALSE,0.29,0.7,0.05,9,1579.53333333333,1376.7979517707,0.856183526688255,0.654939902271087,0.0105312690903332,0.691419356107094,1.05577503542626,6345.77777777778,4,"UP",99.7055386848917,1.48601291216086,0.0265768879430642,4.70831905291167e-75,NA,NA,NA,0.0132791423589179,0.00104956273010722,3.60145901238196e-22,0.0110974106041924,447240.989366992,-17.5118963311993
"1516",1516,FALSE,0.29,0.72,0.05,9,2229.95555555556,968.428426770806,0.838687841490739,0.697033050141596,0.00860790539536647,0.724921407344359,1.04004857075157,6944.22222222222,4,"UP",134.308206913965,1.99812258573139,0.0623206048185353,2.80999298896916e-37,NA,NA,NA,0.0206763211226224,0.00200921355124532,1.97903333336536e-14,0.0192307692307692,47428009.8660649,-21.6259672561634
"1517",1517,FALSE,0.29,0.74,0.05,10,1507.22,879.469044114434,0.868089270880446,0.727062313843079,0.00835895060731796,0.749534713847996,1.03093754242946,7219.6,4,"UP",153.358113939599,2.09571669022777,0.0674398730830439,2.9582936272815e-35,NA,NA,NA,0.0286680611653604,0.0023267087055077,4.77622454282939e-17,0.025706940874036,121997344.946794,-22.2805040903539
"1518",1518,FALSE,0.29,0.76,0.05,9,1419.75555555556,1001.51619446606,0.840105159226288,0.752703842523183,0.00785827432935704,0.770982137842027,1.02430249450294,7503.77777777778,4,"UP",60.9462422504,2.26819895543525,0.096871167544265,1.41776904453398e-24,NA,NA,NA,0.0478333580560876,0.00373552603476278,1.5080261530044e-15,0.0432692307692308,616461511.065051,-23.3798199496224
"1519",1519,FALSE,0.29,0.78,0.05,10,1665.52,994.192001130119,0.849956897485536,0.772407751124438,0.00723728718813765,0.787881106167303,1.02004675530253,7699.7,4,"UP",59.8944441867895,2.28728081105777,0.17817226108061,2.1545129925415e-15,NA,NA,NA,0.0669770403782252,0.0073220778816913,3.82751572180881e-11,0.0588235294117647,775277098.502268,-23.3019444139239
"1520",1520,FALSE,0.29,0.8,0.05,10,1975.54,1322.08809943463,0.859300090479664,0.789968740629685,0.00668804565216832,0.803130750174605,1.01667210296695,7899.6,4,"UP",68.9028301305542,2.65232972399604,0.275627230917363,1.56713608070641e-10,NA,NA,NA,0.0814432546259538,0.00817323676967111,7.15193027794774e-11,0.0709219858156028,21763756696.3705,-26.4496866837137
"1521",1521,FALSE,0.29,0.82,0.05,10,1340.06,287.15745661377,0.853381357057951,0.804943503248376,0.00619812922064988,0.816194794906588,1.01398574832499,8016.9,5,"COV",67.2878559292504,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0740740740740741,NA,NA
"1522",1522,FALSE,0.29,0.84,0.05,10,1195.48,427.241864365685,0.86313206968829,0.817817031484258,0.0056986115763995,0.827615255261201,1.01198644460582,8201.8,5,"COV",47.0054370377631,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12987012987013,NA,NA
"1523",1523,FALSE,0.29,0.86,0.05,10,1141.98,413.002001071289,0.842263576374389,0.828548275862069,0.00566545437602055,0.837246745973608,1.01050382159725,8276.1,5,"COV",50.6281651959767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA
"1524",1524,FALSE,0.29,0.88,0.05,10,860.18,345.800269262796,0.854949179757386,0.838812808595702,0.00553815508771975,0.846391934013991,1.00904000728107,8375.8,5,"COV",60.1752994730119,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169491525423729,NA,NA
"1525",1525,FALSE,0.29,0.9,0.05,10,1126.3,472.955447749104,0.858201571675018,0.84782792103948,0.00532678379527351,0.854623382975039,1.00801930603461,8489.3,5,"COV",72.31420638052,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172413793103448,NA,NA
"1526",1526,FALSE,0.29,0.92,0.05,10,1155.24,536.923862179525,0.84397310112603,0.85547063968016,0.00496004349601234,0.861521180102692,1.0070759350911,8530.6,5,"COV",50.493563946309,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,NA,NA
"1527",1527,FALSE,0.29,0.94,0.05,10,1224.9,1049.50900371978,0.83959994078381,0.862443653173413,0.00481104864948821,0.867962566408809,1.006401595222,8642.5,5,"COV",52.9260490369975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24390243902439,NA,NA
"1528",1528,FALSE,0.29,0.96,0.05,10,1079.86,469.319867704556,0.856139191940892,0.868643903048476,0.00464571352138071,0.873624230840716,1.00573580923644,8683.9,5,"COV",54.1078141820159,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24390243902439,NA,NA
"1529",1529,FALSE,0.29,0.98,0.05,10,1164.38,440.142476427299,0.850157636036165,0.874756856571714,0.00457454634370015,0.879290746150642,1.00518533202638,8739.6,5,"COV",41.2235100128286,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,NA,NA
"1530",1530,FALSE,0.29,1,0.05,10,921.42,257.639255980571,0.85822466841666,0.880249605197401,0.00445018330806737,0.884392545115416,1.00470838176329,8838.8,5,"COV",48.8553420256623,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714285714285714,NA,NA
"1531",1531,FALSE,0.3,0,0.05,10,500,0,0.846740980162285,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",1532,FALSE,0.3,0.02,0.05,10,500,0,0.847651506494731,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",1533,FALSE,0.3,0.04,0.05,10,500,0,0.87419645346934,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",1534,FALSE,0.3,0.06,0.05,10,500,0,0.843658325162251,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",1535,FALSE,0.3,0.08,0.05,10,500,0,0.853499744182918,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",1536,FALSE,0.3,0.1,0.05,10,500,0,0.837269598110579,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",1537,FALSE,0.3,0.12,0.05,10,500,0,0.854222775688395,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",1538,FALSE,0.3,0.14,0.05,10,500,0,0.853099731886759,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",1539,FALSE,0.3,0.16,0.05,10,500,0,0.851974334476981,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",1540,FALSE,0.3,0.18,0.05,10,500,0,0.851460746491794,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",1541,FALSE,0.3,0.2,0.05,10,500,0,0.840743329122197,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",1542,FALSE,0.3,0.22,0.05,10,500,0,0.840745142013766,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",1543,FALSE,0.3,0.24,0.05,10,500,0,0.843810600400902,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",1544,FALSE,0.3,0.26,0.05,10,500,0,0.832197281485423,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545",1545,FALSE,0.3,0.28,0.05,10,500,0,0.867390158909839,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",1546,FALSE,0.3,0.3,0.05,10,500,0,0.851003002871294,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",1547,FALSE,0.3,0.32,0.05,10,500,0,0.847806605885271,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",1548,FALSE,0.3,0.34,0.05,10,500,0,0.852360395537689,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",1549,FALSE,0.3,0.36,0.05,10,500,0,0.846031406749971,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",1550,FALSE,0.3,0.38,0.05,10,500,0,0.845247304232325,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",1551,FALSE,0.3,0.4,0.05,10,500,0,0.834962538543623,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",1552,FALSE,0.3,0.42,0.05,10,500,0,0.849347256240435,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",1553,FALSE,0.3,0.44,0.05,10,500,0,0.840288110007532,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",1554,FALSE,0.3,0.46,0.05,10,500,0,0.8409332185518,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",1555,FALSE,0.3,0.48,0.05,10,500,0,0.860484478701837,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",1556,FALSE,0.3,0.5,0.05,10,500,0,0.869464916577563,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",1557,FALSE,0.3,0.52,0.05,10,500,0,0.853544936634135,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",1558,FALSE,0.3,0.54,0.05,10,500,0,0.84813570228871,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",1559,FALSE,0.3,0.56,0.05,10,500,0,0.832478335343767,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",1560,FALSE,0.3,0.58,0.05,10,500,0,0.854889255499002,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561",1561,FALSE,0.3,0.6,0.05,10,500,0,0.858973265250679,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",1562,FALSE,0.3,0.62,0.05,10,500,0,0.855697285160422,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",1563,FALSE,0.3,0.64,0.05,10,500,0,0.832674298384227,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",1564,FALSE,0.3,0.66,0.05,10,500,0,0.848015346741304,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",1565,FALSE,0.3,0.68,0.05,10,693.58,220.072885906263,0.848999594971538,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",1566,FALSE,0.3,0.7,0.05,16,1469.3,494.624118565469,0.84689183045557,0.61678499187906,0.0112472680824374,0.662059253299001,1.07352228806375,5749.4375,4,"UP",231.715045907684,1.2852544289914,0.0155415740810096,7.48906172376865e-178,NA,NA,NA,0.0100054915147179,0.000656198289166199,4.00343871016344e-37,0.00755073147711185,67932.1158852138,-16.0123750257519
"1567",1567,FALSE,0.3,0.72,0.05,8,1699.8,626.91376486039,0.84917660887586,0.670516704147926,0.0100281357051272,0.703528490028558,1.04929254409359,6657,4,"UP",137.65692344168,1.6404003707213,0.0308097670595831,1.46668332435774e-56,NA,NA,NA,0.0153096647777092,0.00114944441029923,1.68492705119627e-20,0.0139372822299652,1869422.91635988,-18.7143281949664
"1568",1568,FALSE,0.3,0.74,0.05,9,1832.88888888889,1117.5076246322,0.851687082120528,0.708350446998723,0.00794117844857476,0.733993852838994,1.03623076818061,6996.77777777778,4,"UP",127.990993606755,1.89693213053314,0.0628529905598571,1.44563392727091e-37,NA,NA,NA,0.0263726699422441,0.00218977440141243,1.54529711813787e-17,0.020501138952164,19656704.4490011,-20.6812038671587
"1569",1569,FALSE,0.3,0.76,0.05,10,1613.96,1061.77289808655,0.837317761648446,0.738598660669665,0.00779904259387389,0.759070881838406,1.02774030956208,7365.1,4,"UP",47.7224615179617,2.001897720933,0.0889017879027256,1.75515737007713e-28,NA,NA,NA,0.040384217414793,0.00340521193957939,2.08651371892239e-16,0.0333333333333333,55169128.258975,-21.2271114657886
"1570",1570,FALSE,0.3,0.78,0.05,10,1332.44,792.158181734487,0.846881442195736,0.760544552723638,0.00787130483530002,0.777655112640073,1.02251559797517,7515.6,4,"UP",82.6239136758306,1.99075375762672,0.108525423924861,1.63252890058372e-22,NA,NA,NA,0.0425020669224546,0.00450937873579499,3.21197565664677e-12,0.0377358490566038,52010282.905409,-21.0440967381692
"1571",1571,FALSE,0.3,0.8,0.05,10,1092.34,611.276246334939,0.855450520480517,0.78015788105947,0.0068139089775457,0.794485241603177,1.01837669208388,7778.9,4,"UP",85.752162266227,2.48732323871966,0.189939762211796,1.27270668836425e-14,NA,NA,NA,0.0682757704604226,0.00624516322297965,1.65765353342417e-12,0.0598802395209581,4763994268.56755,-25.09976100479
"1572",1572,FALSE,0.3,0.82,0.05,10,2058.04,1301.02217864775,0.843175848077517,0.795936956521739,0.00687420377485003,0.808380466081918,1.01564387862125,7911.9,4,"UP",69.3484759105138,2.50295437831656,0.140200872075864,3.37735608891927e-18,NA,NA,NA,0.0768809781921803,0.00530285045602583,1.29009853334472e-15,0.0719424460431655,5717668471.31819,-25.0987157894699
"1573",1573,FALSE,0.3,0.84,0.05,10,1200.04,608.960015472645,0.847137053818442,0.8103992003998,0.00623881588047649,0.820992106433242,1.01307926509208,8081.8,5,"COV",91.2576328618903,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0892857142857143,NA,NA
"1574",1574,FALSE,0.3,0.86,0.05,10,1258.84,887.529774398834,0.845901784154121,0.82173932033983,0.00601736461539825,0.831101263178664,1.01139948975034,8201.8,5,"COV",74.4487892596127,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135135135135135,NA,NA
"1575",1575,FALSE,0.3,0.88,0.05,10,1060.94,531.334270597249,0.8348535213992,0.832545642178911,0.00549384765824298,0.84075183865055,1.00986144797554,8280.2,5,"COV",63.5955973318908,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117647058823529,NA,NA
"1576",1576,FALSE,0.3,0.9,0.05,10,962.08,536.466589619314,0.857825637017377,0.842064427786107,0.00534072048105601,0.849341517244655,1.00864597126732,8422.6,5,"COV",66.9713039708468,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212765957446809,NA,NA
"1577",1577,FALSE,0.3,0.92,0.05,10,1460.9,1134.02350847669,0.853465980519541,0.85113415792104,0.0050253120033618,0.857588912206822,1.0075870690396,8483.8,5,"COV",45.1215641966849,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196078431372549,NA,NA
"1578",1578,FALSE,0.3,0.94,0.05,10,879.26,397.272870679308,0.858171590380371,0.858285567216392,0.00513462068391302,0.864143053923877,1.0068278719401,8596.6,5,"COV",50.6692981772767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303030303030303,NA,NA
"1579",1579,FALSE,0.3,0.96,0.05,10,792.6,236.563733484235,0.829837175009307,0.865664952523738,0.00468228270919522,0.870918995550601,1.00607223672484,8657.4,5,"COV",48.3831926740406,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27027027027027,NA,NA
"1580",1580,FALSE,0.3,0.98,0.05,10,946.22,396.156450015507,0.846864841813222,0.871355202398801,0.00455817750708525,0.876133836469567,1.00548619439711,8679.7,5,"COV",49.3402022245101,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294117647058824,NA,NA
"1581",1581,FALSE,0.3,1,0.05,10,1079.04,584.567660184288,0.859380512069911,0.877299810094953,0.00461463104144882,0.881615907696987,1.00492183547858,8780.9,5,"COV",55.1552354722559,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294117647058824,NA,NA
"1582",1582,FALSE,0.31,0,0.05,10,500,0,0.839743007787038,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",1583,FALSE,0.31,0.02,0.05,10,500,0,0.856620134208351,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",1584,FALSE,0.31,0.04,0.05,10,500,0,0.854146440394688,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585",1585,FALSE,0.31,0.06,0.05,10,500,0,0.85747513912851,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",1586,FALSE,0.31,0.08,0.05,10,500,0,0.864244517751504,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",1587,FALSE,0.31,0.1,0.05,10,500,0,0.841625082453247,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",1588,FALSE,0.31,0.12,0.05,10,500,0,0.848787541626953,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",1589,FALSE,0.31,0.14,0.05,10,500,0,0.835164254168049,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",1590,FALSE,0.31,0.16,0.05,10,500,0,0.839812448106241,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",1591,FALSE,0.31,0.18,0.05,10,500,0,0.850313342136797,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
